Order_ID,Order_Date,Category,Sub_Category,Sales,Profit,Quantity,Region,Customer_Segment,Year,Month,Quarter,DayOfWeek,MonthYear,Profit_Margin
ORD_1645,2022-01-02,Technology,Phones,937.94,225.24,4.0,West,Corporate,2022,1,1,Sunday,2022-01,24.01
ORD_1646,2022-08-26,Technology,Phones,1411.13,400.47,2.0,West,Corporate,2022,8,3,Friday,2022-08,28.38
ORD_1647,2023-04-12,Furniture,Bookcases,70.62,7.14,3.0,South,Home Office,2023,4,2,Wednesday,2023-04,10.11
ORD_1648,2023-01-19,Furniture,Furnishings,1024.61,179.63,3.0,South,Corporate,2023,1,1,Thursday,2023-01,17.53
ORD_1649,2022-02-13,Furniture,Chairs,881.98,229.13,1.0,North,Home Office,2022,2,1,Sunday,2022-02,25.98
ORD_1650,2022-03-13,Office Supplies,Paper,678.65,112.94,1.0,North,Corporate,2022,3,1,Sunday,2022-03,16.64
ORD_1651,2023-09-07,Furniture,Bookcases,1604.88,237.56,3.0,North,Home Office,2023,9,3,Thursday,2023-09,14.8
ORD_1652,2023-02-28,Furniture,Chairs,481.5,105.62,1.0,North,Corporate,2023,2,1,Tuesday,2023-02,21.94
ORD_1653,2023-12-13,Office Supplies,Binders,642.92,152.6,3.0,East,Consumer,2023,12,4,Wednesday,2023-12,23.74
ORD_1654,2023-03-26,Technology,Accessories,696.72,40.08,3.0,North,Home Office,2023,3,1,Sunday,2023-03,5.75
ORD_1655,2022-01-28,Technology,Copiers,1198.61,255.72,4.0,West,Corporate,2022,1,1,Friday,2022-01,21.33
ORD_1656,2022-06-26,Technology,Phones,1770.86,415.74,2.0,North,Corporate,2022,6,2,Sunday,2022-06,23.48
ORD_1657,2022-09-04,Furniture,Furnishings,1359.45,252.52,4.0,South,Corporate,2022,9,3,Sunday,2022-09,18.58
ORD_1658,2022-07-29,Technology,Computers,563.48,48.21,4.0,South,Consumer,2022,7,3,Friday,2022-07,8.56
ORD_1659,2023-05-07,Technology,Copiers,379.61,54.33,4.0,North,Consumer,2023,5,2,Sunday,2023-05,14.31
ORD_1660,2023-10-16,Technology,Copiers,1423.16,168.27,3.0,East,Consumer,2023,10,4,Monday,2023-10,11.82
ORD_1661,2022-03-14,Technology,Computers,386.89,19.83,2.0,West,Corporate,2022,3,1,Monday,2022-03,5.13
ORD_1662,2023-04-09,Technology,Accessories,595.59,46.87,3.0,East,Home Office,2023,4,2,Sunday,2023-04,7.87
ORD_1663,2022-06-11,Technology,Copiers,1731.28,194.53,3.0,North,Home Office,2022,6,2,Saturday,2022-06,11.24
ORD_1664,2022-07-02,Office Supplies,Art,1517.35,187.8,4.0,South,Consumer,2022,7,3,Saturday,2022-07,12.38
ORD_1665,2023-03-09,Office Supplies,Paper,1462.13,416.79,1.0,South,Corporate,2023,3,1,Thursday,2023-03,28.51
ORD_1666,2022-05-23,Furniture,Tables,976.78,77.39,1.0,West,Corporate,2022,5,2,Monday,2022-05,7.92
ORD_1667,2022-03-11,Office Supplies,Art,1470.43,305.94,4.0,East,Home Office,2022,3,1,Friday,2022-03,20.81
ORD_1668,2023-12-27,Technology,Accessories,1320.74,373.62,4.0,South,Home Office,2023,12,4,Wednesday,2023-12,28.29
ORD_1669,2023-12-13,Technology,Copiers,805.04,106.02,1.0,North,Home Office,2023,12,4,Wednesday,2023-12,13.17
ORD_1670,2023-07-03,Furniture,Furnishings,217.86,42.31,3.0,South,Home Office,2023,7,3,Monday,2023-07,19.42
ORD_1671,2023-05-29,Furniture,Tables,437.24,29.21,4.0,East,Home Office,2023,5,2,Monday,2023-05,6.68
ORD_1672,2023-12-18,Office Supplies,Storage,1069.26,81.07,2.0,North,Home Office,2023,12,4,Monday,2023-12,7.58
ORD_1673,2023-09-07,Furniture,Chairs,1639.29,485.05,1.0,North,Corporate,2023,9,3,Thursday,2023-09,29.59
ORD_1674,2023-08-11,Furniture,Furnishings,701.56,43.91,4.0,East,Home Office,2023,8,3,Friday,2023-08,6.26
ORD_1675,2023-05-05,Office Supplies,Labels,1231.8,139.46,3.0,West,Corporate,2023,5,2,Friday,2023-05,11.32
ORD_1676,2022-07-27,Furniture,Bookcases,1643.19,278.25,1.0,South,Corporate,2022,7,3,Wednesday,2022-07,16.93
ORD_1677,2022-06-15,Technology,Phones,663.08,67.81,1.0,East,Corporate,2022,6,2,Wednesday,2022-06,10.23
ORD_1678,2023-03-21,Furniture,Tables,1135.72,108.65,4.0,North,Corporate,2023,3,1,Tuesday,2023-03,9.57
ORD_1679,2023-11-06,Furniture,Bookcases,1565.2,186.16,4.0,South,Corporate,2023,11,4,Monday,2023-11,11.89
ORD_1680,2022-01-26,Furniture,Tables,162.37,25.2,2.0,North,Consumer,2022,1,1,Wednesday,2022-01,15.52
ORD_1681,2022-05-26,Office Supplies,Art,507.05,108.27,2.0,South,Consumer,2022,5,2,Thursday,2022-05,21.35
ORD_1682,2023-02-03,Furniture,Tables,1691.28,179.27,4.0,North,Home Office,2023,2,1,Friday,2023-02,10.6
ORD_1683,2023-09-04,Technology,Accessories,1326.94,91.83,3.0,North,Corporate,2023,9,3,Monday,2023-09,6.92
ORD_1684,2022-12-21,Furniture,Chairs,753.18,85.74,1.0,South,Consumer,2022,12,4,Wednesday,2022-12,11.38
ORD_1685,2022-07-06,Office Supplies,Binders,1080.19,129.11,3.0,South,Corporate,2022,7,3,Wednesday,2022-07,11.95
ORD_1686,2022-05-16,Furniture,Tables,344.73,93.02,3.0,South,Home Office,2022,5,2,Monday,2022-05,26.98
ORD_1687,2023-08-06,Technology,Accessories,1916.65,201.46,4.0,South,Home Office,2023,8,3,Sunday,2023-08,10.51
ORD_1688,2023-04-03,Technology,Computers,640.01,77.71,2.0,West,Corporate,2023,4,2,Monday,2023-04,12.14
ORD_1689,2022-06-20,Office Supplies,Labels,1564.12,233.92,2.0,West,Consumer,2022,6,2,Monday,2022-06,14.96
ORD_1690,2023-05-09,Technology,Phones,26.04,7.44,1.0,South,Consumer,2023,5,2,Tuesday,2023-05,28.57
ORD_1691,2023-08-31,Technology,Computers,509.83,133.09,4.0,East,Consumer,2023,8,3,Thursday,2023-08,26.1
ORD_1692,2022-04-16,Office Supplies,Art,438.26,118.81,3.0,North,Home Office,2022,4,2,Saturday,2022-04,27.11
ORD_1693,2023-02-20,Furniture,Furnishings,1931.84,287.44,1.0,West,Corporate,2023,2,1,Monday,2023-02,14.88
ORD_1694,2023-05-30,Technology,Computers,273.49,39.81,3.0,East,Home Office,2023,5,2,Tuesday,2023-05,14.56
ORD_1695,2023-12-15,Office Supplies,Paper,867.66,109.43,1.0,North,Consumer,2023,12,4,Friday,2023-12,12.61
ORD_1696,2022-10-08,Technology,Phones,621.36,115.95,2.0,South,Corporate,2022,10,4,Saturday,2022-10,18.66
ORD_1697,2023-05-05,Furniture,Furnishings,842.11,201.53,2.0,East,Corporate,2023,5,2,Friday,2023-05,23.93
ORD_1698,2022-04-09,Office Supplies,Paper,114.26,10.27,4.0,North,Home Office,2022,4,2,Saturday,2022-04,8.99
ORD_1699,2023-03-24,Furniture,Chairs,1897.02,239.31,1.0,West,Corporate,2023,3,1,Friday,2023-03,12.62
ORD_1700,2022-08-29,Furniture,Tables,1854.56,191.81,4.0,North,Corporate,2022,8,3,Monday,2022-08,10.34
ORD_1701,2022-12-30,Technology,Phones,1465.0,420.0,1.0,North,Home Office,2022,12,4,Friday,2022-12,28.67
ORD_1702,2023-10-04,Technology,Copiers,1398.46,197.22,4.0,West,Home Office,2023,10,4,Wednesday,2023-10,14.1
ORD_1703,2023-07-29,Technology,Accessories,1136.48,270.33,3.0,South,Consumer,2023,7,3,Saturday,2023-07,23.79
ORD_1704,2023-06-04,Office Supplies,Storage,1613.24,171.13,4.0,East,Corporate,2023,6,2,Sunday,2023-06,10.61
ORD_1705,2023-02-04,Office Supplies,Labels,1256.65,153.1,3.0,West,Corporate,2023,2,1,Saturday,2023-02,12.18
ORD_1706,2022-07-14,Technology,Phones,1742.56,417.82,1.0,North,Home Office,2022,7,3,Thursday,2022-07,23.98
ORD_1707,2022-06-14,Office Supplies,Art,331.12,63.91,4.0,North,Home Office,2022,6,2,Tuesday,2022-06,19.3
ORD_1708,2022-08-12,Furniture,Furnishings,1470.47,200.92,2.0,South,Corporate,2022,8,3,Friday,2022-08,13.66
ORD_1709,2022-02-03,Furniture,Tables,79.0,11.69,3.0,East,Home Office,2022,2,1,Thursday,2022-02,14.8
ORD_1710,2023-07-04,Office Supplies,Labels,696.19,93.52,3.0,West,Home Office,2023,7,3,Tuesday,2023-07,13.43
ORD_1711,2023-06-01,Technology,Phones,290.8,54.2,2.0,South,Home Office,2023,6,2,Thursday,2023-06,18.64
ORD_1712,2022-10-27,Office Supplies,Storage,727.34,158.43,1.0,West,Consumer,2022,10,4,Thursday,2022-10,21.78
ORD_1713,2023-05-05,Office Supplies,Paper,320.84,95.32,3.0,West,Home Office,2023,5,2,Friday,2023-05,29.71
ORD_1714,2022-06-30,Technology,Phones,1019.09,213.48,3.0,South,Corporate,2022,6,2,Thursday,2022-06,20.95
ORD_1715,2022-05-24,Technology,Copiers,898.42,183.9,4.0,South,Corporate,2022,5,2,Tuesday,2022-05,20.47
ORD_1716,2022-12-07,Technology,Phones,864.95,103.56,3.0,South,Home Office,2022,12,4,Wednesday,2022-12,11.97
ORD_1717,2022-12-14,Office Supplies,Binders,514.63,86.32,3.0,South,Consumer,2022,12,4,Wednesday,2022-12,16.77
ORD_1718,2022-04-18,Technology,Copiers,1564.03,387.67,2.0,North,Corporate,2022,4,2,Monday,2022-04,24.79
ORD_1719,2022-01-12,Technology,Copiers,195.61,56.91,3.0,North,Corporate,2022,1,1,Wednesday,2022-01,29.09
ORD_1720,2022-11-12,Technology,Phones,1888.42,455.97,2.0,West,Corporate,2022,11,4,Saturday,2022-11,24.15
ORD_1721,2022-10-25,Office Supplies,Art,1539.48,164.06,4.0,South,Consumer,2022,10,4,Tuesday,2022-10,10.66
ORD_1722,2022-09-03,Furniture,Furnishings,1496.69,156.67,1.0,South,Consumer,2022,9,3,Saturday,2022-09,10.47
ORD_1723,2022-12-02,Office Supplies,Paper,1700.4,104.15,1.0,West,Corporate,2022,12,4,Friday,2022-12,6.13
ORD_1724,2022-07-20,Furniture,Tables,828.64,67.61,2.0,West,Consumer,2022,7,3,Wednesday,2022-07,8.16
ORD_1725,2023-09-28,Office Supplies,Art,970.6,237.18,3.0,South,Corporate,2023,9,3,Thursday,2023-09,24.44
ORD_1726,2023-06-11,Technology,Computers,1331.01,387.76,1.0,South,Consumer,2023,6,2,Sunday,2023-06,29.13
ORD_1727,2023-10-20,Furniture,Bookcases,1005.55,67.72,2.0,South,Corporate,2023,10,4,Friday,2023-10,6.73
ORD_1728,2023-11-16,Office Supplies,Binders,819.12,70.3,4.0,South,Corporate,2023,11,4,Thursday,2023-11,8.58
ORD_1729,2022-06-13,Office Supplies,Labels,1801.53,446.86,1.0,South,Corporate,2022,6,2,Monday,2022-06,24.8
ORD_1730,2023-11-30,Office Supplies,Storage,514.73,123.06,4.0,East,Consumer,2023,11,4,Thursday,2023-11,23.91
ORD_1731,2022-12-03,Technology,Computers,890.31,53.97,4.0,East,Home Office,2022,12,4,Saturday,2022-12,6.06
ORD_1732,2023-02-05,Office Supplies,Labels,692.03,57.88,4.0,East,Corporate,2023,2,1,Sunday,2023-02,8.36
ORD_1733,2023-09-08,Technology,Copiers,1303.08,98.85,4.0,South,Home Office,2023,9,3,Friday,2023-09,7.59
ORD_1734,2023-04-21,Office Supplies,Storage,10.06,2.29,1.0,North,Corporate,2023,4,2,Friday,2023-04,22.76
ORD_1735,2022-11-22,Office Supplies,Labels,1915.69,366.73,1.0,North,Consumer,2022,11,4,Tuesday,2022-11,19.14
ORD_1736,2023-08-24,Technology,Computers,1335.87,397.03,3.0,South,Home Office,2023,8,3,Thursday,2023-08,29.72
ORD_1737,2023-07-20,Furniture,Furnishings,284.65,20.0,3.0,South,Home Office,2023,7,3,Thursday,2023-07,7.03
ORD_1738,2022-07-12,Furniture,Tables,1748.5,522.61,2.0,North,Corporate,2022,7,3,Tuesday,2022-07,29.89
ORD_1739,2022-11-22,Furniture,Bookcases,643.43,110.84,4.0,South,Consumer,2022,11,4,Tuesday,2022-11,17.23
ORD_1740,2022-12-30,Technology,Phones,1268.47,104.12,3.0,South,Consumer,2022,12,4,Friday,2022-12,8.21
ORD_1741,2023-11-16,Furniture,Bookcases,1746.99,305.71,2.0,North,Consumer,2023,11,4,Thursday,2023-11,17.5
ORD_1742,2022-02-12,Furniture,Furnishings,1537.32,195.06,3.0,North,Corporate,2022,2,1,Saturday,2022-02,12.69
ORD_1743,2022-05-17,Office Supplies,Storage,962.2,188.97,4.0,South,Home Office,2022,5,2,Tuesday,2022-05,19.64
ORD_1744,2023-10-28,Technology,Accessories,1175.32,218.71,2.0,West,Home Office,2023,10,4,Saturday,2023-10,18.61
ORD_1745,2023-01-04,Technology,Computers,1051.19,123.98,2.0,West,Consumer,2023,1,1,Wednesday,2023-01,11.79
ORD_1746,2023-01-11,Technology,Copiers,1094.1,91.82,3.0,North,Home Office,2023,1,1,Wednesday,2023-01,8.39
ORD_1747,2023-10-14,Technology,Phones,1993.17,448.68,2.0,North,Home Office,2023,10,4,Saturday,2023-10,22.51
ORD_1748,2022-09-26,Furniture,Chairs,51.66,6.66,1.0,East,Consumer,2022,9,3,Monday,2022-09,12.89
ORD_1749,2022-11-01,Office Supplies,Paper,1933.43,400.28,4.0,North,Corporate,2022,11,4,Tuesday,2022-11,20.7
ORD_1750,2023-05-13,Office Supplies,Storage,746.35,140.03,1.0,South,Home Office,2023,5,2,Saturday,2023-05,18.76
ORD_1751,2022-06-13,Technology,Phones,761.9,49.91,3.0,West,Corporate,2022,6,2,Monday,2022-06,6.55
ORD_1752,2023-02-18,Technology,Computers,1003.61,76.86,2.0,South,Consumer,2023,2,1,Saturday,2023-02,7.66
ORD_1753,2023-09-10,Furniture,Bookcases,909.65,269.67,2.0,North,Home Office,2023,9,3,Sunday,2023-09,29.65
ORD_1754,2022-03-28,Furniture,Furnishings,920.31,137.34,4.0,East,Corporate,2022,3,1,Monday,2022-03,14.92
ORD_1755,2023-10-12,Technology,Computers,279.36,27.77,2.0,East,Home Office,2023,10,4,Thursday,2023-10,9.94
ORD_1756,2022-07-07,Furniture,Tables,808.91,108.82,1.0,West,Consumer,2022,7,3,Thursday,2022-07,13.45
ORD_1757,2022-06-27,Technology,Computers,126.54,23.8,2.0,East,Consumer,2022,6,2,Monday,2022-06,18.81
ORD_1758,2023-09-27,Technology,Copiers,697.51,174.9,2.0,North,Home Office,2023,9,3,Wednesday,2023-09,25.07
ORD_1759,2022-12-21,Office Supplies,Paper,798.66,99.1,4.0,North,Home Office,2022,12,4,Wednesday,2022-12,12.41
ORD_1760,2022-02-08,Technology,Accessories,1195.4,83.86,4.0,East,Corporate,2022,2,1,Tuesday,2022-02,7.02
ORD_1761,2023-06-14,Office Supplies,Storage,1584.91,442.1,4.0,West,Consumer,2023,6,2,Wednesday,2023-06,27.89
ORD_1762,2023-08-22,Technology,Accessories,1360.2,177.88,2.0,West,Consumer,2023,8,3,Tuesday,2023-08,13.08
ORD_1763,2023-08-30,Office Supplies,Art,90.17,13.65,1.0,West,Consumer,2023,8,3,Wednesday,2023-08,15.14
ORD_1764,2023-09-22,Office Supplies,Paper,1791.18,156.34,4.0,West,Home Office,2023,9,3,Friday,2023-09,8.73
ORD_1765,2022-06-10,Technology,Phones,1749.01,93.09,1.0,North,Corporate,2022,6,2,Friday,2022-06,5.32
ORD_1766,2022-10-01,Furniture,Bookcases,1224.65,68.61,4.0,North,Home Office,2022,10,4,Saturday,2022-10,5.6
ORD_1767,2022-12-30,Technology,Computers,772.6,80.41,1.0,North,Home Office,2022,12,4,Friday,2022-12,10.41
ORD_1768,2022-04-08,Office Supplies,Storage,1654.42,325.92,1.0,East,Corporate,2022,4,2,Friday,2022-04,19.7
ORD_1769,2022-07-04,Office Supplies,Art,1871.4,311.64,3.0,East,Home Office,2022,7,3,Monday,2022-07,16.65
ORD_1770,2022-08-08,Technology,Copiers,1733.92,158.06,4.0,North,Home Office,2022,8,3,Monday,2022-08,9.12
ORD_1771,2023-12-28,Furniture,Chairs,51.83,13.21,1.0,East,Corporate,2023,12,4,Thursday,2023-12,25.49
ORD_1772,2022-05-03,Furniture,Furnishings,1676.1,311.34,2.0,North,Home Office,2022,5,2,Tuesday,2022-05,18.58
ORD_1773,2023-01-31,Technology,Computers,412.56,60.51,2.0,North,Corporate,2023,1,1,Tuesday,2023-01,14.67
ORD_1774,2022-05-02,Furniture,Chairs,971.76,141.58,3.0,South,Home Office,2022,5,2,Monday,2022-05,14.57
ORD_1775,2022-11-29,Technology,Phones,61.36,11.56,4.0,North,Consumer,2022,11,4,Tuesday,2022-11,18.84
ORD_1776,2023-09-06,Office Supplies,Labels,235.95,65.92,3.0,West,Consumer,2023,9,3,Wednesday,2023-09,27.94
ORD_1777,2022-07-27,Office Supplies,Paper,1294.69,79.49,3.0,West,Consumer,2022,7,3,Wednesday,2022-07,6.14
ORD_1778,2023-05-09,Furniture,Tables,348.08,28.45,2.0,South,Corporate,2023,5,2,Tuesday,2023-05,8.17
ORD_1779,2023-03-03,Furniture,Furnishings,722.7,214.91,3.0,East,Corporate,2023,3,1,Friday,2023-03,29.74
ORD_1780,2023-03-20,Office Supplies,Labels,191.37,23.25,3.0,North,Consumer,2023,3,1,Monday,2023-03,12.15
ORD_1781,2023-04-13,Technology,Copiers,827.47,142.66,4.0,South,Consumer,2023,4,2,Thursday,2023-04,17.24
ORD_1782,2023-06-02,Office Supplies,Paper,205.86,59.53,4.0,South,Home Office,2023,6,2,Friday,2023-06,28.92
ORD_1783,2023-01-02,Office Supplies,Labels,481.48,35.75,2.0,West,Corporate,2023,1,1,Monday,2023-01,7.43
ORD_1784,2022-04-24,Office Supplies,Labels,955.43,268.1,3.0,North,Consumer,2022,4,2,Sunday,2022-04,28.06
ORD_1785,2022-01-14,Technology,Accessories,1689.07,221.66,2.0,West,Consumer,2022,1,1,Friday,2022-01,13.12
ORD_1786,2023-03-16,Furniture,Chairs,825.25,243.08,3.0,West,Home Office,2023,3,1,Thursday,2023-03,29.46
ORD_1787,2022-10-16,Office Supplies,Art,1464.43,226.99,3.0,North,Home Office,2022,10,4,Sunday,2022-10,15.5
ORD_1788,2022-05-07,Furniture,Tables,128.64,28.69,2.0,North,Corporate,2022,5,2,Saturday,2022-05,22.3
ORD_1789,2023-06-24,Furniture,Tables,1044.03,312.3,4.0,South,Home Office,2023,6,2,Saturday,2023-06,29.91
ORD_1790,2022-03-26,Furniture,Tables,32.05,7.45,2.0,West,Consumer,2022,3,1,Saturday,2022-03,23.24
ORD_1791,2022-12-09,Furniture,Chairs,424.55,58.95,4.0,North,Home Office,2022,12,4,Friday,2022-12,13.89
ORD_1792,2023-04-08,Technology,Copiers,722.04,143.29,3.0,East,Consumer,2023,4,2,Saturday,2023-04,19.85
ORD_1793,2022-03-29,Furniture,Bookcases,1111.41,214.03,2.0,North,Home Office,2022,3,1,Tuesday,2022-03,19.26
ORD_1794,2023-10-08,Technology,Computers,951.32,57.87,3.0,North,Consumer,2023,10,4,Sunday,2023-10,6.08
ORD_1795,2022-04-22,Furniture,Chairs,830.68,82.19,4.0,East,Consumer,2022,4,2,Friday,2022-04,9.89
ORD_1796,2023-02-05,Furniture,Bookcases,641.44,178.31,4.0,South,Consumer,2023,2,1,Sunday,2023-02,27.8
ORD_1797,2022-09-06,Office Supplies,Paper,644.9,99.24,3.0,East,Corporate,2022,9,3,Tuesday,2022-09,15.39
ORD_1798,2023-05-18,Office Supplies,Labels,644.19,49.07,3.0,East,Home Office,2023,5,2,Thursday,2023-05,7.62
ORD_1799,2022-12-10,Furniture,Furnishings,71.55,16.36,4.0,East,Home Office,2022,12,4,Saturday,2022-12,22.87
ORD_1800,2022-05-06,Office Supplies,Paper,400.63,22.29,4.0,North,Corporate,2022,5,2,Friday,2022-05,5.56
ORD_1801,2022-01-25,Furniture,Furnishings,1197.92,302.52,3.0,South,Corporate,2022,1,1,Tuesday,2022-01,25.25
ORD_1802,2023-03-15,Technology,Phones,1148.52,109.34,2.0,West,Corporate,2023,3,1,Wednesday,2023-03,9.52
ORD_1803,2022-02-17,Furniture,Chairs,1192.16,235.35,2.0,North,Home Office,2022,2,1,Thursday,2022-02,19.74
ORD_1804,2023-08-23,Technology,Computers,1547.62,353.98,2.0,South,Consumer,2023,8,3,Wednesday,2023-08,22.87
ORD_1805,2023-09-13,Furniture,Bookcases,37.59,7.98,1.0,East,Corporate,2023,9,3,Wednesday,2023-09,21.23
ORD_1806,2022-09-04,Furniture,Furnishings,672.23,127.29,1.0,East,Home Office,2022,9,3,Sunday,2022-09,18.94
ORD_1807,2022-11-26,Office Supplies,Binders,1634.0,89.44,1.0,East,Home Office,2022,11,4,Saturday,2022-11,5.47
ORD_1808,2023-06-05,Furniture,Furnishings,1280.59,166.39,4.0,West,Consumer,2023,6,2,Monday,2023-06,12.99
ORD_1809,2023-01-11,Technology,Accessories,1807.42,101.49,4.0,East,Consumer,2023,1,1,Wednesday,2023-01,5.62
ORD_1810,2023-07-26,Office Supplies,Art,1518.5,364.44,2.0,North,Home Office,2023,7,3,Wednesday,2023-07,24.0
ORD_1811,2022-07-16,Technology,Phones,1869.74,235.3,3.0,North,Home Office,2022,7,3,Saturday,2022-07,12.58
ORD_1812,2023-05-08,Furniture,Bookcases,1931.62,286.63,1.0,West,Consumer,2023,5,2,Monday,2023-05,14.84
ORD_1813,2023-12-08,Furniture,Tables,1154.37,117.4,2.0,West,Home Office,2023,12,4,Friday,2023-12,10.17
ORD_1814,2023-12-27,Office Supplies,Storage,1293.98,305.77,3.0,North,Home Office,2023,12,4,Wednesday,2023-12,23.63
ORD_1815,2023-07-01,Office Supplies,Paper,746.76,177.59,3.0,North,Corporate,2023,7,3,Saturday,2023-07,23.78
ORD_1816,2022-11-01,Furniture,Bookcases,1913.02,275.8,3.0,East,Home Office,2022,11,4,Tuesday,2022-11,14.42
ORD_1817,2023-08-18,Office Supplies,Storage,504.59,65.21,4.0,West,Consumer,2023,8,3,Friday,2023-08,12.92
ORD_1818,2023-07-02,Technology,Phones,1718.81,454.29,2.0,East,Corporate,2023,7,3,Sunday,2023-07,26.43
ORD_1819,2022-06-01,Office Supplies,Labels,663.04,42.07,2.0,North,Corporate,2022,6,2,Wednesday,2022-06,6.35
ORD_1820,2022-06-15,Technology,Accessories,619.03,40.81,3.0,East,Corporate,2022,6,2,Wednesday,2022-06,6.59
ORD_1821,2022-08-10,Technology,Computers,177.67,39.2,3.0,North,Home Office,2022,8,3,Wednesday,2022-08,22.06
ORD_1822,2022-07-10,Office Supplies,Storage,1608.46,477.13,1.0,South,Corporate,2022,7,3,Sunday,2022-07,29.66
ORD_1823,2022-10-10,Technology,Accessories,1280.32,162.33,3.0,East,Home Office,2022,10,4,Monday,2022-10,12.68
ORD_1824,2023-11-21,Office Supplies,Art,397.12,101.32,2.0,North,Consumer,2023,11,4,Tuesday,2023-11,25.51
ORD_1825,2023-07-14,Furniture,Bookcases,1212.58,200.35,1.0,South,Home Office,2023,7,3,Friday,2023-07,16.52
ORD_1826,2022-09-10,Technology,Computers,810.43,135.5,4.0,East,Home Office,2022,9,3,Saturday,2022-09,16.72
ORD_1827,2022-02-19,Technology,Phones,615.44,52.2,2.0,West,Corporate,2022,2,1,Saturday,2022-02,8.48
ORD_1828,2023-08-14,Office Supplies,Storage,1361.53,282.99,4.0,North,Corporate,2023,8,3,Monday,2023-08,20.78
ORD_1829,2023-12-02,Technology,Phones,603.56,147.19,4.0,South,Corporate,2023,12,4,Saturday,2023-12,24.39
ORD_1830,2022-11-30,Furniture,Chairs,1951.8,277.71,4.0,East,Consumer,2022,11,4,Wednesday,2022-11,14.23
ORD_1831,2023-12-05,Office Supplies,Binders,886.92,239.45,3.0,East,Consumer,2023,12,4,Tuesday,2023-12,27.0
ORD_1832,2023-08-24,Office Supplies,Storage,507.45,34.68,2.0,South,Corporate,2023,8,3,Thursday,2023-08,6.83
ORD_1833,2023-04-30,Furniture,Furnishings,850.16,209.37,3.0,South,Corporate,2023,4,2,Sunday,2023-04,24.63
ORD_1834,2022-05-10,Office Supplies,Paper,283.35,33.78,3.0,South,Consumer,2022,5,2,Tuesday,2022-05,11.92
ORD_1835,2022-11-21,Technology,Computers,1495.26,191.23,1.0,East,Home Office,2022,11,4,Monday,2022-11,12.79
ORD_1836,2022-09-22,Furniture,Chairs,416.44,64.41,1.0,North,Corporate,2022,9,3,Thursday,2022-09,15.47
ORD_1837,2023-09-01,Office Supplies,Binders,343.95,27.55,2.0,West,Home Office,2023,9,3,Friday,2023-09,8.01
ORD_1838,2022-05-05,Furniture,Bookcases,866.77,69.16,4.0,West,Home Office,2022,5,2,Thursday,2022-05,7.98
ORD_1839,2023-03-15,Technology,Accessories,1246.45,286.28,1.0,South,Corporate,2023,3,1,Wednesday,2023-03,22.97
ORD_1840,2023-09-17,Office Supplies,Binders,117.12,11.42,4.0,East,Corporate,2023,9,3,Sunday,2023-09,9.75
ORD_1841,2023-03-02,Office Supplies,Labels,1480.79,328.19,1.0,East,Home Office,2023,3,1,Thursday,2023-03,22.16
ORD_1842,2022-03-12,Office Supplies,Storage,73.13,13.44,4.0,South,Corporate,2022,3,1,Saturday,2022-03,18.38
ORD_1843,2022-12-29,Office Supplies,Binders,1081.41,322.3,4.0,East,Consumer,2022,12,4,Thursday,2022-12,29.8
ORD_1844,2023-11-27,Office Supplies,Paper,23.89,3.6,3.0,North,Corporate,2023,11,4,Monday,2023-11,15.07
ORD_1845,2023-06-20,Technology,Computers,1983.86,524.1475,1.0,South,Home Office,2023,6,2,Tuesday,2023-06,26.42
ORD_1846,2023-09-03,Technology,Accessories,862.03,56.34,4.0,West,Corporate,2023,9,3,Sunday,2023-09,6.54
ORD_1847,2023-03-01,Furniture,Tables,1955.22,492.65,3.0,West,Corporate,2023,3,1,Wednesday,2023-03,25.2
ORD_1848,2022-09-30,Furniture,Bookcases,685.25,155.71,2.0,West,Corporate,2022,9,3,Friday,2022-09,22.72
ORD_1849,2023-07-22,Technology,Phones,1690.19,471.48,3.0,North,Home Office,2023,7,3,Saturday,2023-07,27.9
ORD_1850,2023-04-22,Furniture,Furnishings,51.31,12.33,1.0,West,Consumer,2023,4,2,Saturday,2023-04,24.03
ORD_1851,2023-05-07,Furniture,Bookcases,958.29,224.69,4.0,North,Consumer,2023,5,2,Sunday,2023-05,23.45
ORD_1852,2023-12-05,Office Supplies,Binders,1028.44,249.25,2.0,North,Consumer,2023,12,4,Tuesday,2023-12,24.24
ORD_1853,2022-04-18,Furniture,Bookcases,1777.5,177.4,3.0,North,Corporate,2022,4,2,Monday,2022-04,9.98
ORD_1854,2023-08-31,Office Supplies,Labels,792.71,147.55,3.0,North,Corporate,2023,8,3,Thursday,2023-08,18.61
ORD_1855,2022-05-30,Office Supplies,Binders,627.51,110.34,2.0,South,Consumer,2022,5,2,Monday,2022-05,17.58
ORD_1856,2022-02-14,Furniture,Tables,245.26,36.88,3.0,East,Home Office,2022,2,1,Monday,2022-02,15.04
ORD_1857,2022-04-07,Technology,Computers,427.7,49.28,3.0,North,Consumer,2022,4,2,Thursday,2022-04,11.52
ORD_1858,2023-07-21,Technology,Copiers,240.49,54.47,2.0,West,Consumer,2023,7,3,Friday,2023-07,22.65
ORD_1859,2023-07-01,Technology,Computers,769.42,187.59,2.0,North,Home Office,2023,7,3,Saturday,2023-07,24.38
ORD_1860,2023-08-06,Technology,Phones,300.58,85.52,3.0,North,Corporate,2023,8,3,Sunday,2023-08,28.45
